rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_fraction,train/value_loss,train/learning_rate,train/entropy_loss,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss
3.36,880,868,763904,87.96,373,0.057763671875,857.1237384796143,0.0003,-0.29977790215052663,3720,0.4128612279891968,0.0035986027,-0.007456606894993456,0.15,561.1644287109375
3.28,879,870,765952,88.07,374,0.0533203125,751.1491198539734,0.0003,-0.30012629088014364,3730,0.26217710971832275,0.0036058433,-0.0072622319785295986,0.15,329.08526611328125
3.31,879,872,768000,83.33,375,0.064404296875,903.6829770088195,0.0003,-0.2759865234140307,3740,0.2648051381111145,0.0024947387,-0.006320174281427171,0.15,379.11712646484375
3.37,879,875,770048,87.98,376,0.048486328125,851.6615298748017,0.0003,-0.2894916742574424,3750,0.2966383695602417,0.0028936318,-0.006290433109097648,0.15,169.74314880371094
3.37,879,877,772096,84.47,377,0.044482421875,737.0261414527893,0.0003,-0.2749006281606853,3760,0.28450846672058105,0.0024200636,-0.005890501782414503,0.15,259.2976989746094
3.33,879,880,774144,84.71,378,0.061328125,800.6820019721985,0.0003,-0.28612974314019085,3770,0.22818952798843384,0.003020789,-0.0067463027487974616,0.15,380.9129943847656
3.37,879,882,776192,91.58,379,0.051171875,765.2731133460999,0.0003,-0.29305650377646086,3780,0.3372478485107422,0.0030709417,-0.004595666023669764,0.15,380.1771545410156
3.34,879,884,778240,87.92,380,0.0525390625,795.2020601272583,0.0003,-0.27091097896918653,3790,0.31193840503692627,0.0025616372,-0.004596879924793029,0.15,332.8840026855469
3.36,879,887,780288,90.68,381,0.07626953125,730.8520287036896,0.0003,-0.3008115874603391,3800,0.34070050716400146,0.003971029,-0.008354267162940233,0.15,330.33203125
3.36,879,889,782336,88.15,382,0.06787109375,818.7972296714782,0.0003,-0.29120146157220006,3810,0.3159358501434326,0.0034135557,-0.007574851083336398,0.15,326.08416748046875
3.33,879,891,784384,87.21,383,0.04892578125,825.811660861969,0.0003,-0.28045102157630025,3820,0.3067598342895508,0.003139247,-0.0061322187342739195,0.15,557.6489868164062
3.27,879,894,786432,91.56,384,0.046826171875,873.4068246364593,0.0003,-0.26736879791133106,3830,0.3220977783203125,0.0030983067,-0.006416143544629449,0.15,442.4136047363281
3.34,879,896,788480,91.63,385,0.042138671875,763.0234133720398,0.0003,-0.2711007235106081,3840,0.3065255880355835,0.0022357083,-0.0035567556122259704,0.15,262.8163757324219
3.33,879,899,790528,90.36,386,0.045263671875,899.2855577945709,0.0003,-0.28731430787593126,3850,0.33797353506088257,0.0040265173,-0.005961498544638744,0.15,401.76812744140625
3.22,879,901,792576,89.2,387,0.055224609375,907.7191776752472,0.0003,-0.30091238268651066,3860,0.32306087017059326,0.0029106117,-0.008167283389775548,0.15,542.6521606445312
3.3,879,903,794624,87.96,388,0.05224609375,810.745847940445,0.0003,-0.2879366171080619,3870,0.2912672162055969,0.0030822996,-0.005810699085122906,0.15,340.9180908203125
3.34,879,906,796672,85.52,389,0.055517578125,848.5328040122986,0.0003,-0.2930663459468633,3880,0.33737021684646606,0.003298236,-0.0065013633116905115,0.15,401.2285461425781
3.21,879,908,798720,88.13,390,0.05224609375,825.17871260643,0.0003,-0.298094433080405,3890,0.343647301197052,0.0029249317,-0.0055319516526651565,0.15,550.1353759765625
3.33,879,910,800768,80.89,391,0.066357421875,790.8876206398011,0.0003,-0.29374627871438863,3900,0.27219653129577637,0.0041198875,-0.007889236752816942,0.15,188.18238830566406
3.44,879,912,802816,90.38,392,0.054638671875,735.6793694972991,0.0003,-0.29513864377513527,3910,0.3531365990638733,0.0029987134,-0.005901219239603961,0.15,227.59072875976562
3.35,879,914,804864,84.34,393,0.067578125,699.9713546037674,0.0003,-0.2766590706538409,3920,0.3060414791107178,0.003280737,-0.006013772181540844,0.15,217.29669189453125
3.24,879,917,806912,90.38,394,0.0603515625,800.3245361804962,0.0003,-0.286874130833894,3930,0.26900917291641235,0.0055662068,-0.007472085019253427,0.15,385.24273681640625
3.29,879,919,808960,84.38,395,0.0619140625,668.2808246612549,0.0003,-0.29574242276139556,3940,0.30758577585220337,0.0040609376,-0.00824841293215286,0.15,95.69539642333984
3.3,880,921,811008,90.55,396,0.031591796875,937.5611780166626,0.0003,-0.2791146789677441,3950,0.22479259967803955,0.0017295638,-0.005775746233848622,0.15,284.3893737792969
3.28,880,923,813056,82.11,397,0.05927734375,813.1809540748596,0.0003,-0.27516061780042944,3960,0.3397672772407532,0.0036603515,-0.007640005808207206,0.15,177.9070281982422
3.26,880,925,815104,86.93,398,0.065576171875,750.1360809803009,0.0003,-0.27438789112493395,3970,0.312502920627594,0.004529237,-0.007147375019849278,0.15,188.31207275390625
3.35,881,927,817152,92.85,399,0.03740234375,812.3412496089935,0.0003,-0.276760096475482,3980,0.29047203063964844,0.0026979754,-0.005663304141489789,0.15,499.8257141113281
3.29,881,929,819200,85.69,400,0.058447265625,704.8850549221039,0.0003,-0.2691820892971009,3990,0.31039977073669434,0.0049771355,-0.007617011986440048,0.15,321.6849670410156
3.46,881,931,821248,87.7,401,0.051953125,803.165921831131,0.0003,-0.26827421095222237,4000,0.28880739212036133,0.0028993632,-0.006834616574633401,0.15,341.1885986328125
3.31,881,933,823296,93.1,402,0.08505859375,749.6681885242463,0.0003,-0.35281041292473675,4010,0.5070697367191315,0.010895404,-0.00714396925031906,0.15,345.5978088378906
3.3,881,935,825344,86.95,403,0.058154296875,756.8149146556855,0.0003,-0.28959560780785976,4020,0.3285093307495117,0.0035030954,-0.007285588691593148,0.15,345.896240234375
3.25,881,938,827392,83.27,404,0.059375,759.7321501731873,0.0003,-0.2745375571772456,4030,0.3295193910598755,0.0033755894,-0.007441711108549498,0.15,457.2534484863281
3.31,882,940,829440,92.78,405,0.058349609375,857.0581450462341,0.0003,-0.28539468375965954,4040,0.37448030710220337,0.0030852035,-0.005465207876113709,0.15,643.4826049804688
3.37,882,942,831488,87.98,406,0.0650390625,596.3856533527374,0.0003,-0.2639974399469793,4050,0.28405851125717163,0.0033429172,-0.005048874331987463,0.15,119.48661804199219
3.32,882,944,833536,89.48,407,0.05732421875,620.8611877202987,0.0003,-0.2691374534741044,4060,0.2733728885650635,0.0028822897,-0.006719122699723812,0.15,201.0709686279297
3.35,882,946,835584,87.98,408,0.051611328125,803.2932034730911,0.0003,-0.25939330039545894,4070,0.25657522678375244,0.002853289,-0.0061507348840677874,0.15,496.16259765625
3.34,883,948,837632,87.96,409,0.045849609375,953.2636580467224,0.0003,-0.26460193912498653,4080,0.25417613983154297,0.0021406724,-0.005964844000118319,0.15,301.06378173828125
3.32,883,950,839680,87.94,410,0.067529296875,790.4837482452392,0.0003,-0.2519248757045716,4090,0.33001959323883057,0.002734506,-0.00500895101504284,0.15,415.8768310546875
3.27,883,952,841728,90.36,411,0.050927734375,746.2581675052643,0.0003,-0.25541698676533997,4100,0.2723020911216736,0.0030050208,-0.005371718905371381,0.15,261.0607604980469
3.23,884,954,843776,89.2,412,0.049072265625,751.7900685310364,0.0003,-0.24648839798755945,4110,0.26475775241851807,0.004814529,-0.0069099765503779055,0.15,440.8695068359375
3.37,884,956,845824,79.54,413,0.04853515625,885.6629601001739,0.0003,-0.27367008733563125,4120,0.4087464213371277,0.002593361,-0.005705987846886274,0.15,472.329345703125
3.36,884,958,847872,93.96,414,0.057568359375,744.2365873813629,0.0003,-0.25302264173515143,4130,0.26411694288253784,0.004070187,-0.00834615821368061,0.15,725.9163818359375
3.3,885,960,849920,91.56,415,0.07568359375,726.5869371891022,0.0003,-0.2664955445099622,4140,0.1998719573020935,0.0033567802,-0.007483103189588292,0.15,395.6097106933594
3.33,885,962,851968,82.43,416,0.046630859375,800.2855412960052,0.0003,-0.2714491288177669,4150,0.3144318461418152,0.0027639451,-0.006078429285844322,0.15,279.99041748046875
3.29,885,964,854016,90.53,417,0.031591796875,848.3042646408081,0.0003,-0.2783619268797338,4160,0.41760051250457764,0.002209714,-0.004409249070158694,0.15,330.20587158203125
3.3,886,966,856064,87.94,418,0.065185546875,668.2391081809998,0.0003,-0.25603777477517725,4170,0.2628047466278076,0.0033054631,-0.006088705005095107,0.15,198.72235107421875
3.36,886,968,858112,86.95,419,0.06591796875,835.3311507225037,0.0003,-0.25874060872010884,4180,0.3173280954360962,0.004678457,-0.007843262734240852,0.15,374.015869140625
3.4,886,970,860160,86.7,420,0.051318359375,744.4307278156281,0.0003,-0.2495587630663067,4190,0.3432424068450928,0.002668364,-0.005075278618460288,0.15,316.8016662597656
3.33,886,972,862208,91.73,421,0.050048828125,751.1093564033508,0.0003,-0.25295057967305185,4200,0.2828764319419861,0.0037502765,-0.006997560964373406,0.15,259.2261962890625
3.36,887,974,864256,90.4,422,0.065234375,697.5654106616973,0.0003,-0.24489048551768064,4210,0.29358166456222534,0.0029688682,-0.0061996107622690035,0.15,357.7099609375
3.29,887,976,866304,84.4,423,0.05390625,898.6719353675842,0.0003,-0.24915837282314895,4220,0.3222583532333374,0.0034210738,-0.008240730587567668,0.15,436.33135986328125
3.32,887,978,868352,91.58,424,0.05400390625,768.907316839695,0.0003,-0.24735682802274822,4230,0.3210105895996094,0.0025986743,-0.005839115947310347,0.15,481.3079528808594
3.43,887,980,870400,91.54,425,0.066455078125,841.4579384326935,0.0003,-0.2657952948473394,4240,0.32981157302856445,0.0045193424,-0.007482141092623351,0.15,416.7301940917969
3.41,887,982,872448,91.5,426,0.068603515625,707.1066680431366,0.0003,-0.2649412091821432,4250,0.2974502444267273,0.0036077204,-0.0061278284134459685,0.15,440.46453857421875
3.3,888,984,874496,86.78,427,0.054150390625,812.1440226554871,0.0003,-0.263038863055408,4260,0.2372596263885498,0.002868394,-0.00559539140376728,0.15,440.8339538574219
3.29,888,986,876544,95.2,428,0.057177734375,830.1524007320404,0.0003,-0.27376756658777596,4270,0.2675914168357849,0.002924861,-0.0074253176957427055,0.15,429.76318359375
3.34,888,989,878592,86.76,429,0.0556640625,609.8254598617553,0.0003,-0.2572954585775733,4280,0.28555601835250854,0.003106419,-0.008456865029438631,0.15,176.9439697265625
3.26,888,991,880640,83.2,430,0.05576171875,789.0348313808441,0.0003,-0.27374034584499896,4290,0.30416637659072876,0.0041048494,-0.007974632089826628,0.15,198.56980895996094
3.29,888,993,882688,92.95,431,0.043212890625,756.3313276290894,0.0003,-0.27095468058250843,4300,0.3382318615913391,0.0021318193,-0.005081551343027968,0.15,248.23013305664062
3.36,888,995,884736,90.53,432,0.04736328125,817.818083190918,0.0003,-0.27185308588668705,4310,0.3460119962692261,0.0027366048,-0.00441701381932944,0.15,179.6858367919922
3.25,888,997,886784,90.38,433,0.051220703125,857.6073264122009,0.0003,-0.2802838921546936,4320,0.3276461362838745,0.0029717209,-0.006279267795252963,0.15,461.4599609375
3.17,889,999,888832,88.13,434,0.054638671875,785.0983732700348,0.0003,-0.2785668150521815,4330,0.32924211025238037,0.0025819447,-0.006935463973059086,0.15,476.116943359375
3.18,889,1001,890880,79.75,435,0.04404296875,699.5217641115189,0.0003,-0.27445511519908905,4340,0.2928692698478699,0.0032063893,-0.004705700614431407,0.15,287.8321533203125
3.38,889,1004,892928,88.26,436,0.046923828125,894.4062523365021,0.0003,-0.2767919148784131,4350,0.35332340002059937,0.0024897903,-0.004514020966962562,0.15,440.64910888671875
3.27,889,1006,894976,86.8,437,0.050146484375,746.3622788667678,0.0003,-0.2618167026434094,4360,0.3320932388305664,0.0028151013,-0.005883722806174774,0.15,295.8076477050781
3.36,889,1008,897024,87.96,438,0.04814453125,721.0204965591431,0.0003,-0.2672400739509612,4370,0.246809184551239,0.0030942364,-0.007877159304189262,0.15,513.951416015625
3.32,889,1011,899072,84.51,439,0.056591796875,762.1407605171204,0.0003,-0.26817746097221973,4380,0.35201698541641235,0.0033834365,-0.00533720385064953,0.15,366.2900390625
3.29,889,1013,901120,80.95,440,0.059033203125,809.204255437851,0.0003,-0.26618973738513885,4390,0.30663222074508667,0.0036949455,-0.005847952406475088,0.15,102.90754699707031
3.35,889,1015,903168,95.2,441,0.06142578125,810.6853271007537,0.0003,-0.25833373656496406,4400,0.3270360827445984,0.0037103943,-0.006484296567941783,0.15,258.52545166015625
3.31,889,1017,905216,91.6,442,0.039306640625,695.6992919921875,0.0003,-0.24050696068443358,4410,0.2004249095916748,0.0032363401,-0.005003311722248327,0.15,244.5249786376953
3.3,889,1019,907264,87.04,443,0.051171875,598.9830396652221,0.0003,-0.24480488253757357,4420,0.38078176975250244,0.0036581135,-0.006722144623927307,0.15,316.0269470214844
3.28,890,1021,909312,85.6,444,0.06484375,872.7874726057053,0.0003,-0.24169888268224896,4430,0.2598172426223755,0.0033805305,-0.007396002062887419,0.15,373.50018310546875
3.27,890,1023,911360,91.58,445,0.043310546875,780.9014925003052,0.0003,-0.2500107120722532,4440,0.3560500144958496,0.0023349011,-0.006080707495857496,0.15,327.7359619140625
3.31,890,1025,913408,92.8,446,0.050146484375,717.1456195831299,0.0003,-0.24997608694247903,4450,0.2600556015968323,0.0041666254,-0.00601859248818073,0.15,401.89251708984375
3.52,891,1027,915456,92.55,447,0.04853515625,705.8601902484894,0.0003,-0.2432755671441555,4460,0.3494434356689453,0.0029031485,-0.007424948416883126,0.15,352.9598083496094
3.32,891,1029,917504,91.58,448,0.03828125,774.967482995987,0.0003,-0.24172890475019812,4470,0.34301912784576416,0.0021542762,-0.005323534389026463,0.15,668.3676147460938
3.22,891,1031,919552,83.35,449,0.046875,705.8576171159744,0.0003,-0.23348771249875427,4480,0.2921997308731079,0.0028960907,-0.006049095128037152,0.15,593.694580078125
3.31,891,1033,921600,91.86,450,0.056103515625,675.3971785545349,0.0003,-0.23980409759096802,4490,0.34917545318603516,0.002484603,-0.005978532860899577,0.15,193.56558227539062
3.33,892,1035,923648,90.55,451,0.0451171875,692.3443594932556,0.0003,-0.24255178049206733,4500,0.30526190996170044,0.0020641256,-0.006173696703626774,0.15,661.9122924804688
3.33,892,1037,925696,83.46,452,0.05361328125,698.2845065116883,0.0003,-0.24168552276678384,4510,0.2953922748565674,0.0023465022,-0.006727381727250759,0.15,254.76519775390625
3.23,892,1039,927744,76.0,453,0.044677734375,917.3784986495972,0.0003,-0.23400823785923422,4520,0.25806725025177,0.0022845017,-0.005473171565972735,0.15,470.7204284667969
3.28,893,1041,929792,90.4,454,0.046240234375,882.0481066703796,0.0003,-0.23576697367243468,4530,0.33104920387268066,0.001803377,-0.004414072455983842,0.15,411.59375
3.18,893,1043,931840,88.13,455,0.04853515625,924.5868250846863,0.0003,-0.25138780255801974,4540,0.2750577926635742,0.002506662,-0.005921785583268502,0.15,401.08892822265625
3.38,893,1045,933888,85.75,456,0.037255859375,906.5952580451965,0.0003,-0.23677951493300498,4550,0.27120304107666016,0.0017076285,-0.00402373268516385,0.15,336.8229064941406
3.31,893,1047,935936,85.86,457,0.05322265625,733.7059794425965,0.0003,-0.2367289236281067,4560,0.22000211477279663,0.0030469152,-0.00664822088656365,0.15,404.80194091796875
3.3,893,1049,937984,86.95,458,0.0625,746.2200185060501,0.0003,-0.2427690383512527,4570,0.2932227849960327,0.003504245,-0.0070264849928207695,0.15,338.4191589355469
3.39,893,1051,940032,85.57,459,0.046923828125,806.2849210500717,0.0003,-0.23482034932821988,4580,0.19449883699417114,0.0027809257,-0.004702730340068228,0.15,438.83038330078125
3.26,893,1053,942080,90.4,460,0.04697265625,661.7264908313751,0.0003,-0.24022165769711137,4590,0.25647449493408203,0.0031841309,-0.005736168200382963,0.15,234.01797485351562
3.32,893,1056,944128,82.0,461,0.047314453125,716.709983253479,0.0003,-0.2501964774914086,4600,0.25071287155151367,0.004946483,-0.0055898010257806165,0.15,259.4689636230469
3.25,894,1058,946176,84.36,462,0.062646484375,780.3516256809235,0.0003,-0.2698448743671179,4610,0.30845409631729126,0.003957971,-0.008483060285288956,0.15,271.561279296875
3.4,894,1060,948224,85.73,463,0.05048828125,789.7440900087356,0.0003,-0.2525158655829728,4620,0.3289622664451599,0.0029496,-0.004999023037089501,0.15,420.2803039550781
3.27,894,1062,950272,80.74,464,0.0505859375,733.8096672058106,0.0003,-0.24884106842800974,4630,0.33001333475112915,0.002618214,-0.0043942852680629585,0.15,540.540771484375
3.34,894,1064,952320,85.8,465,0.064599609375,877.1746826171875,0.0003,-0.2564223180525005,4640,0.276994526386261,0.0027172891,-0.006958009138725174,0.15,818.6548461914062
3.31,894,1066,954368,86.8,466,0.04892578125,827.1641126155853,0.0003,-0.2600258798804134,4650,0.3094745874404907,0.004377813,-0.006709118614526233,0.15,531.0369262695312
3.28,894,1069,956416,88.0,467,0.04912109375,687.7179253101349,0.0003,-0.25693747750483453,4660,0.3816750645637512,0.0028178496,-0.007628594990819693,0.15,377.2843017578125
3.3,894,1071,958464,90.4,468,0.0478515625,765.2266387462616,0.0003,-0.2613993290346116,4670,0.3176824450492859,0.00203594,-0.005969262817234267,0.15,454.34088134765625
3.43,895,1073,960512,82.06,469,0.04873046875,787.5099727630616,0.0003,-0.25822003623470663,4680,0.24549514055252075,0.0026729528,-0.006904083968765917,0.15,251.77503967285156
3.38,895,1075,962560,91.54,470,0.054296875,729.4831370830536,0.0003,-0.2569117761682719,4690,0.29111433029174805,0.004144669,-0.0077275048053706994,0.15,387.7429504394531
3.31,895,1077,964608,89.18,471,0.04873046875,797.5935096740723,0.0003,-0.2788495519198477,4700,0.24839192628860474,0.0027606874,-0.007402760090917582,0.15,504.31591796875
3.31,895,1079,966656,95.16,472,0.05107421875,728.905607509613,0.0003,-0.2652222482021898,4710,0.2861793041229248,0.0029313075,-0.005835202520393068,0.15,429.3284912109375
3.38,895,1081,968704,88.05,473,0.065771484375,618.9726217031479,0.0003,-0.2589285977650434,4720,0.24238234758377075,0.0043530185,-0.00770007187675219,0.15,180.46278381347656
3.29,896,1083,970752,83.48,474,0.06240234375,803.0734330654144,0.0003,-0.25302716908045114,4730,0.31303632259368896,0.0038766828,-0.009863783503533341,0.15,282.7875671386719
3.32,896,1085,972800,91.9,475,0.0490234375,818.6074882507324,0.0003,-0.24474726947955788,4740,0.28567302227020264,0.0032652612,-0.00696392992103938,0.15,451.592041015625
3.32,896,1087,974848,84.28,476,0.056787109375,620.7299757242203,0.0003,-0.24407150191254914,4750,0.3088218569755554,0.0034246016,-0.0076593059071456086,0.15,226.59889221191406
3.22,896,1089,976896,84.53,477,0.05126953125,802.0480350017548,0.0003,-0.23759773555211722,4760,0.2645900845527649,0.0024115946,-0.006912490422837436,0.15,300.99102783203125
3.34,896,1091,978944,95.2,478,0.040478515625,837.5965599775315,0.0003,-0.2375415853690356,4770,0.27375084161758423,0.0025464902,-0.005897010281478288,0.15,150.12701416015625
3.33,896,1094,980992,87.96,479,0.056591796875,683.4261963367462,0.0003,-0.238846157444641,4780,0.274649441242218,0.0039734645,-0.007237751355569344,0.15,326.7027282714844
3.27,896,1096,983040,84.36,480,0.046923828125,791.4669009447098,0.0003,-0.24437163495458664,4790,0.2061394453048706,0.0032502934,-0.006913618194084847,0.15,382.8651428222656
3.36,896,1098,985088,91.58,481,0.049462890625,853.8519273757935,0.0003,-0.2597901923581958,4800,0.2470495104789734,0.0042198617,-0.004671806542319246,0.15,452.9715270996094
3.24,897,1100,987136,93.96,482,0.037939453125,834.5823320865632,0.0003,-0.24897995037026704,4810,0.313801109790802,0.0021829773,-0.005429068579542218,0.15,416.9410095214844
3.37,897,1102,989184,88.24,483,0.056005859375,680.7430808782577,0.0003,-0.2510925923474133,4820,0.28232240676879883,0.0045022992,-0.007828153816080884,0.15,94.30058288574219
3.57,897,1104,991232,81.45,484,0.045068359375,702.9160738229751,0.0003,-0.23697419967502356,4830,0.2834485173225403,0.0027947724,-0.005499414190126117,0.15,297.09381103515625
3.35,897,1106,993280,86.8,485,0.04248046875,667.4881436824799,0.0003,-0.2555583281442523,4840,0.3920913338661194,0.0027549122,-0.00498167472978821,0.15,484.2317199707031
3.33,898,1108,995328,85.6,486,0.06923828125,765.6822027683259,0.0003,-0.2602811994031072,4850,0.2759252190589905,0.0045984397,-0.007755043638462666,0.15,406.18011474609375
3.37,898,1110,997376,85.69,487,0.0380859375,714.0897210597992,0.0003,-0.2509223609697074,4860,0.2541061043739319,0.0020561526,-0.004906419642065884,0.15,626.3826293945312
3.33,898,1112,999424,91.48,488,0.040576171875,857.0562551021576,0.0003,-0.2555897341575474,4870,0.29868876934051514,0.0027730423,-0.006108085872256197,0.15,484.90045166015625
3.47,898,1114,1001472,86.84,489,0.05458984375,697.7304425477981,0.0003,-0.257847462920472,4880,0.25949448347091675,0.003236677,-0.006718556905252626,0.15,316.8371887207031
